Hips	Spine	Spine1	Spine2	Spine3	Neck	Head	RightShoulder	RightArm	RightForeArm	RightHand	LeftShoulder	LeftArm	LeftForeArm	LeftHand	RightUpLeg	RightLeg	RightFoot	LeftUpLeg	LeftLeg	LeftFoot	
-2.89297 32.7185 15.083	-2.9866 35.1187 17.3121	-3.03727 38.6829 18.0267	-3.10915 42.3061 18.3173	-3.22477 45.9193 17.9316	-3.49907 55.1689 15.2293	-2.88342 59.3345 12.5354	-2.38324 51.7782 15.0291	2.9854 53.6095 15.6395	6.67332 43.044 17.6665	9.80209 35.1201 16.1926	-4.66452 51.7898 15.3002	-10.0375 53.6558 14.8559	-14.2943 43.341 17.0521	-16.2159 35.2237 14.7791	0.562966 31.9405 14.8481	2.05135 17.6851 10.7147	3.67136 3.18163 8.36883	-6.23872 31.534 15.0001	-6.86785 17.0789 18.6291	-7.69978 3.89682 25.2638	
-2.58595 32.6794 14.6042	-2.69155 35.083 16.8292	-2.74491 38.645 17.5548	-2.80948 42.2668 17.863	-2.90331 45.8818 17.4883	-3.12895 55.14 14.811	-2.50972 59.3018 12.1121	-2.03521 51.7429 14.598	3.35071 53.5303 15.1859	7.01949 42.9208 17.0076	10.0845 35.0269 15.2638	-4.3154 51.7681 14.8773	-9.69267 53.6326 14.4809	-13.977 43.3445 16.7478	-16.1092 35.2239 14.684	0.8761 31.9342 14.3535	2.21019 17.6999 10.0967	3.78594 3.1335 8.14338	-5.92051 31.4626 14.5404	-6.7003 17.0205 18.1921	-7.67586 4.02638 25.1692	
-2.27753 32.6593 14.141	-2.40337 35.064 16.3637	-2.46806 38.6239 17.0985	-2.53164 42.2447 17.4193	-2.6031 45.8613 17.0552	-2.77259 55.1283 14.4043	-2.14513 59.282 11.6948	-1.7024 51.7245 14.1791	3.69771 53.477 14.7414	7.34679 42.8291 16.3681	10.3327 34.9725 14.3412	-3.98168 51.7643 14.464	-9.35652 53.6432 14.1045	-13.6555 43.3772 16.4426	-15.9771 35.2602 14.5786	1.19172 31.9514 13.8821	2.35711 17.7503 9.46765	3.83807 3.11339 8.03755	-5.59888 31.4065 14.0872	-6.52422 16.956 17.6711	-7.63685 4.19356 25.044	
-1.97105 32.6574 13.6999	-2.11518 35.0599 15.9239	-2.19625 38.6181 16.6654	-2.26628 42.2382 16.9929	-2.31868 45.856 16.6384	-2.43362 55.1294 14.0072	-1.79522 59.2711 11.2819	-1.3866 51.7191 13.7722	4.02474 53.4464 14.3036	7.65968 42.7643 15.7243	10.5698 34.9536 13.4278	-3.66482 51.7735 14.0632	-9.03058 53.6836 13.7339	-13.3433 43.4402 16.1446	-15.8272 35.3323 14.4586	1.50415 31.9818 13.4344	2.4987 17.8098 8.88685	3.82391 3.11459 8.00755	-5.28073 31.3739 13.6514	-6.34002 16.8881 17.0508	-7.57897 4.40734 24.8722	
-1.68552 32.6807 13.2852	-1.8373 35.077 15.5153	-1.93222 38.6342 16.2598	-2.01095 42.2543 16.5853	-2.04886 45.8727 16.2352	-2.12019 55.1486 13.6113	-1.46289 59.2778 10.8716	-1.09406 51.7325 13.3696	4.32813 53.4358 13.8664	7.95005 42.7254 15.0948	10.7793 34.968 12.5321	-3.37074 51.7999 13.6697	-8.72468 53.7482 13.3735	-13.047 43.5278 15.8633	-15.6536 35.4304 14.318	1.79258 32.024 13.0103	2.62018 17.8532 8.42559	3.79584 3.1251 8.00226	-4.9885 31.3798 13.241	-6.15643 16.8304 16.3179	-7.49231 4.68117 24.6299	
-1.42753 32.7319 12.8891	-1.5723 35.1177 15.131	-1.67107 38.674 15.8796	-1.75531 42.2942 16.2014	-1.78606 45.9126 15.8497	-1.83794 55.1861 13.2168	-1.15268 59.3012 10.4627	-0.826792 51.7657 12.972	4.60555 53.4477 13.4291	8.21694 42.7156 14.4867	10.9579 35.0174 11.6626	-3.1012 51.8423 13.2867	-8.44104 53.8338 13.0249	-12.7688 43.6343 15.5903	-15.4656 35.5476 14.1475	2.0501 32.0808 12.5957	2.71646 17.8742 8.09632	3.77326 3.13136 8.00067	-4.72911 31.4273 12.8535	-5.9746 16.7985 15.4926	-7.35598 5.01463 24.3079	
-1.19619 32.8034 12.5138	-1.31857 35.1752 14.7717	-1.41019 38.7307 15.5251	-1.49478 42.3514 15.8419	-1.52497 45.9692 15.4848	-1.58092 55.2375 12.8335	-0.86792 59.3368 10.063	-0.579106 51.8145 12.5867	4.86204 53.4806 12.9944	8.46284 42.7309 13.898	11.1148 35.0982 10.8224	-2.85047 51.8965 12.9214	-8.1761 53.9299 12.6944	-12.5171 43.7566 15.34	-15.2696 35.6802 13.9452	2.27756 32.1456 12.1909	2.80806 17.8791 7.8662	3.75592 3.12915 8.00097	-4.50121 31.5071 12.4942	-5.8109 16.7978 14.6009	-7.16108 5.39443 23.9078	
-0.993559 32.8877 12.1657	-1.08266 35.2439 14.4415	-1.15966 38.7991 15.1979	-1.23881 42.4208 15.5048	-1.27131 46.0377 15.139	-1.34455 55.2988 12.4634	-0.609284 59.3788 9.67025	-0.349364 51.874 12.2153	5.09906 53.5303 12.5612	8.69063 42.7676 13.3386	11.2454 35.2048 10.0179	-2.61697 51.9596 12.5738	-7.92801 54.0351 12.3908	-12.2895 43.8913 15.1146	-15.0631 35.8231 13.7141	2.47324 32.2107 11.8097	2.90493 17.8789 7.69506	3.75498 3.12542 7.99676	-4.30672 31.6123 12.1638	-5.67227 16.8332 13.6575	-6.9026 5.80574 23.4227	
-0.807858 32.9685 11.849	-0.868297 35.3129 14.1379	-0.932212 38.8684 14.8936	-1.00376 42.4913 15.1887	-1.03566 46.1072 14.8125	-1.12296 55.36 12.1089	-0.374424 59.4201 9.29037	-0.136008 51.9328 11.8607	5.31681 53.5881 12.1347	8.89976 42.8149 12.7975	11.3554 35.3248 9.24523	-2.39946 52.0233 12.2434	-7.69793 54.1344 12.11	-12.0877 44.0245 14.9135	-14.855 35.9618 13.4696	2.65229 32.2706 11.4692	3.00492 17.8807 7.55475	3.7689 3.12588 7.98909	-4.12931 31.7148 11.8594	-5.53237 16.8895 12.73	-6.58628 6.20475 22.8889	
-0.625063 33.0452 11.5629	-0.676511 35.3829 13.8588	-0.733045 38.9394 14.6107	-0.797168 42.5634 14.8926	-0.825224 46.178 14.5042	-0.917141 55.4216 11.769	-0.158414 59.4635 8.92714	0.0593765 51.9912 11.5234	5.51311 53.6545 11.7191	9.09131 42.8744 12.2885	11.4436 35.4606 8.51346	-2.20005 52.0883 11.9276	-7.49078 54.2207 11.8307	-11.9111 44.1452 14.709	-14.6582 36.0863 13.207	2.83223 32.3336 11.1826	3.10699 17.894 7.44919	3.76353 3.13718 7.98295	-3.95189 31.8058 11.568	-5.37067 16.9593 11.86	-6.21062 6.57467 22.3448	
-0.464471 33.1215 11.2965	-0.513337 35.4546 13.5972	-0.563244 39.0122 14.3444	-0.617055 42.6374 14.6134	-0.637717 46.2506 14.2121	-0.725353 55.4841 11.4432	0.0374303 59.5085 8.57772	0.239306 52.0501 11.2025	5.69219 53.7236 11.3194	9.26974 42.9387 11.7941	11.517 35.5988 7.81587	-2.01648 52.1553 11.6247	-7.30003 54.3069 11.5686	-11.7476 44.2643 14.5188	-14.4656 36.21 12.9406	2.9908 32.3943 10.9275	3.21296 17.9061 7.38359	3.7699 3.14751 7.97668	-3.79712 31.8979 11.2868	-5.23034 17.0521 11.0334	-5.81093 6.9086 21.7689	
-0.316358 33.1983 11.0499	-0.364453 35.5284 13.3536	-0.408068 39.0874 14.0946	-0.451622 42.7136 14.3504	-0.466339 46.3254 13.9359	-0.551308 55.5482 11.1315	0.212881 59.5543 8.24074	0.403432 52.1109 10.8975	5.8544 53.7943 10.9371	9.43698 43.0072 11.3147	11.5759 35.7363 7.15427	-1.84908 52.2232 11.3351	-7.1257 54.3924 11.3179	-11.5883 44.377 14.3373	-14.2849 36.3306 12.684	3.13675 32.4525 10.698	3.31513 17.9165 7.35339	3.77544 3.15565 7.97391	-3.65559 31.9931 11.0209	-5.10907 17.1671 10.2508	-5.41914 7.18923 21.1515	
-0.19077 33.2797 10.8159	-0.23298 35.6065 13.123	-0.265932 39.1667 13.8586	-0.297756 42.7939 14.1027	-0.308282 46.4041 13.675	-0.395298 55.6158 10.8341	0.368964 59.6036 7.91827	0.552157 52.1759 10.608	6.00045 53.8682 10.5795	9.59439 43.0819 10.8606	11.6251 35.8753 6.53727	-1.69737 52.2938 11.0592	-6.96677 54.4805 11.0752	-11.4316 44.4843 14.1542	-14.1237 36.4493 12.4392	3.25842 32.509 10.4797	3.40908 17.9252 7.34805	3.77104 3.16174 7.97022	-3.53863 32.0992 10.7686	-4.99631 17.3074 9.50676	-5.03798 7.40706 20.4822	
-0.0819612 33.3599 10.6043	-0.11405 35.6855 12.9129	-0.133206 39.2475 13.6402	-0.151904 42.8757 13.8706	-0.159743 46.4843 13.4294	-0.252599 55.6847 10.5524	0.504473 59.6549 7.61091	0.690091 52.243 10.3349	6.13486 53.9444 10.2461	9.73586 43.1584 10.428	11.6641 36.0119 5.96046	-1.55685 52.365 10.7977	-6.82045 54.5651 10.8474	-11.2798 44.5835 13.9812	-13.9805 36.5634 12.2113	3.36195 32.5603 10.2819	3.49329 17.936 7.34442	3.7697 3.17058 7.96466	-3.43947 32.2079 10.5423	-4.88122 17.4631 8.80204	-4.66883 7.55667 19.77	
0.0161851 33.4355 10.4156	-0.00481948 35.7628 12.7226	-0.0101659 39.327 13.439	-0.0158402 42.9562 13.6528	-0.0205052 46.5632 13.1978	-0.119373 55.7528 10.2868	0.622817 59.7075 7.3207	0.819278 52.3095 10.0776	6.2592 54.0226 9.934	9.86151 43.2358 10.0191	11.6996 36.144 5.42812	-1.42529 52.4352 10.5509	-6.6825 54.6497 10.629	-11.1291 44.6738 13.7987	-13.8589 36.6696 12.0014	3.45462 32.6081 10.1049	3.56505 17.9486 7.34763	3.77545 3.18168 7.95847	-3.35021 32.3102 10.3434	-4.7586 17.6236 8.14438	-4.32663 7.63134 19.0277	
0.104697 33.5024 10.2477	0.093125 35.8343 12.5501	0.0984994 39.4013 13.2527	0.103846 43.0316 13.4476	0.103868 46.6367 12.9783	0.00455518 55.8157 10.0339	0.726084 59.7571 7.04503	0.938484 52.3705 9.83383	6.37256 54.0975 9.64177	9.97906 43.3117 9.64587	11.7303 36.2721 4.94196	-1.30414 52.5006 10.3151	-6.55535 54.7282 10.4201	-10.9909 44.757 13.6202	-13.7607 36.7701 11.8071	3.53818 32.6505 9.94882	3.63499 17.9643 7.33717	3.7834 3.19667 7.94958	-3.26923 32.4006 10.1678	-4.62905 17.7824 7.52627	-4.02187 7.63674 18.2582	
0.18007 33.561 10.092	0.17737 35.8977 12.3895	0.19074 39.4675 13.0777	0.205542 43.0987 13.2539	0.210811 46.7019 12.7703	0.115198 55.8703 9.79284	0.818577 59.8002 6.78463	1.04402 52.4232 9.60266	6.47216 54.1636 9.3691	10.0858 43.3804 9.30957	11.755 36.3897 4.50403	-1.19705 52.558 10.0898	-6.44251 54.7979 10.2168	-10.8675 44.8284 13.4367	-13.6831 36.8572 11.6251	3.60909 32.6882 9.80224	3.70225 17.9788 7.324	3.79256 3.21097 7.94129	-3.20014 32.4789 10.0071	-4.50005 17.9343 6.96059	-3.76249 7.57279 17.476	
0.247692 33.6124 9.94647	0.252365 35.9531 12.24	0.271352 39.5255 12.914	0.293664 43.1576 13.0718	0.303546 46.7589 12.5745	0.211724 55.9172 9.56611	0.898513 59.8378 6.54199	1.13581 52.4683 9.38535	6.55831 54.2208 9.11421	10.1809 43.441 9.01246	11.7767 36.4976 4.11419	-1.10386 52.6076 9.87764	-6.34459 54.8578 10.017	-10.7645 44.8905 13.2506	-13.6251 36.9323 11.4523	3.67291 32.7224 9.66426	3.76009 17.9893 7.3312	3.80255 3.22066 7.93562	-3.1376 32.5467 9.85748	-4.37224 18.076 6.45282	-3.55652 7.44686 16.6917	
0.30992 33.6574 9.80673	0.321764 36.002 12.0961	0.345295 39.5767 12.7578	0.372922 43.2094 12.9009	0.385799 46.8089 12.391	0.295282 55.9571 9.35216	0.967446 59.8689 6.31331	1.21522 52.5067 9.18041	6.63247 54.2699 8.87548	10.2643 43.4934 8.74724	11.7974 36.589 3.77442	-1.02293 52.65 9.67847	-6.26071 54.9067 9.82456	-10.685 44.9433 13.0643	-13.5849 36.9944 11.2881	3.73205 32.7545 9.52805	3.81222 17.9974 7.35126	3.81186 3.22781 7.93248	-3.07916 32.6038 9.71764	-4.24453 18.2027 6.00711	-3.40858 7.2644 15.9133	
0.367709 33.6987 9.67125	0.385667 36.047 11.9569	0.413135 39.6235 12.6088	0.444985 43.2565 12.7402	0.458953 46.8544 12.2184	0.365244 55.9926 9.1498	1.02661 59.8964 6.09832	1.28247 52.541 8.98664	6.69623 54.3092 8.65003	10.3389 43.5365 8.51449	11.8171 36.6655 3.47919	-0.954091 52.6874 9.49084	-6.19179 54.944 9.642	-10.6297 44.987 12.8826	-13.5652 37.0449 11.1344	3.7878 32.7882 9.39222	3.85888 18.0067 7.38806	3.82381 3.23565 7.93084	-3.02361 32.6521 9.58563	-4.11839 18.3119 5.62627	-3.31307 7.03471 15.1476	
0.41928 33.7334 9.54427	0.440477 36.0869 11.8246	0.470393 39.6649 12.468	0.505427 43.2982 12.5901	0.52009 46.8944 12.0569	0.423658 56.0228 8.95935	1.07309 59.9196 5.8964	1.33879 52.5703 8.80507	6.75041 54.3398 8.44232	10.4045 43.5709 8.31036	11.8387 36.7253 3.22794	-0.896505 52.7194 9.31409	-6.13586 54.972 9.46691	-10.5972 45.0265 12.7109	-13.5656 37.0902 10.9926	3.83833 32.8187 9.26613	3.89616 18.0146 7.4359	3.83836 3.24195 7.93062	-2.97316 32.6901 9.46222	-3.9912 18.3966 5.31786	-3.25411 6.75734 14.3988	
0.46015 33.7606 9.42591	0.481825 36.1209 11.6992	0.512849 39.7004 12.3342	0.550882 43.3339 12.4486	0.567461 46.9286 11.9055	0.472331 56.0485 8.78278	1.1111 59.9405 5.7115	1.38538 52.595 8.63698	6.79616 54.3633 8.25614	10.4595 43.5974 8.13241	11.8636 36.766 3.02259	-0.849221 52.7468 9.14826	-6.09196 54.9915 9.30035	-10.583 45.0616 12.5509	-13.5826 37.1299 10.8656	3.87873 32.8429 9.15206	3.92609 18.0194 7.48601	3.85292 3.24522 7.93152	-2.93292 32.7192 9.34541	-3.86778 18.4561 5.07865	-3.22002 6.44388 13.6673	
0.488591 33.7819 9.31441	0.506469 36.1491 11.5804	0.536285 39.7301 12.2071	0.576507 43.3639 12.3139	0.596089 46.9573 11.7625	0.508201 56.0702 8.6193	1.14108 59.9585 5.54208	1.41935 52.6159 8.48182	6.83065 54.381 8.0937	10.5045 43.6185 7.98484	11.8914 36.7918 2.86407	-0.815488 52.7701 8.99134	-6.06064 55.0094 9.14019	-10.5812 45.0936 12.393	-13.6157 37.166 10.7516	3.90709 32.8605 9.05209	3.94802 18.0213 7.53127	3.86332 3.24593 7.93047	-2.90514 32.7431 9.22852	-3.75399 18.4911 4.90691	-3.19205 6.11011 12.9614	
0.505488 33.7997 9.2079	0.514633 36.1724 11.4682	0.541783 39.7548 12.0873	0.582978 43.3887 12.1863	0.606585 46.981 11.6279	0.531713 56.0887 8.46917	1.16148 59.9749 5.38868	1.44092 52.6335 8.33953	6.85298 54.3976 7.95737	10.5388 43.6391 7.86506	11.9265 36.8072 2.7515	-0.794959 52.79 8.84375	-6.0417 55.0259 8.98811	-10.5949 45.126 12.2438	-13.665 37.2028 10.6481	3.92422 32.8739 8.96503	3.96792 18.0235 7.55804	3.87801 3.24753 7.93406	-2.88893 32.7645 9.10745	-3.65066 18.5034 4.79945	-3.16519 5.76584 12.2825	
0.513086 33.8079 9.10649	0.508521 36.1854 11.3617	0.531672 39.769 11.9736	0.573626 43.4032 12.065	0.601814 46.9947 11.5019	0.543878 56.0994 8.33431	1.17375 59.984 5.25173	1.45106 52.6435 8.21098	6.86399 54.4081 7.84383	10.5648 43.6545 7.78044	11.9684 36.8115 2.68612	-0.786367 52.8021 8.70763	-6.03245 55.0402 8.84214	-10.6222 45.1592 12.104	-13.7254 37.2398 10.554	3.9325 32.878 8.89011	3.97774 18.0189 7.57836	3.88593 3.24262 7.94258	-2.88161 32.7759 8.98393	-3.55544 18.485 4.76109	-3.13708 5.40817 11.6386	
0.515981 33.8077 9.00557	0.493088 36.189 11.2568	0.511348 39.7735 11.8635	0.552997 43.4078 11.9495	0.584537 46.9989 11.384	0.542472 56.102 8.2115	1.17549 59.986 5.12885	1.44944 52.6459 8.09394	6.8635 54.4115 7.74926	10.5844 43.6647 7.72401	12.0195 36.8035 2.66304	-0.790113 52.8052 8.58069	-6.03439 55.0483 8.70008	-10.6614 45.1875 11.9703	-13.7967 37.2729 10.4608	3.93706 32.8776 8.81843	3.98544 18.012 7.58278	3.89307 3.23591 7.95342	-2.87758 32.7754 8.85723	-3.46884 18.4359 4.78979	-3.10893 5.04348 11.0342	
0.510836 33.7943 8.90793	0.466278 36.1794 11.1547	0.478708 39.7646 11.7576	0.519597 43.399 11.8403	0.554692 46.99 11.2745	0.530638 56.0929 8.10135	1.16686 59.9786 5.0215	1.43794 52.6367 7.98886	6.85384 54.4022 7.67353	10.5967 43.663 7.69391	12.0796 36.7767 2.68107	-0.80421 52.7962 8.46342	-6.04684 55.0442 8.56251	-10.7137 45.2053 11.842	-13.8841 37.2968 10.374	3.93434 32.8674 8.7516	4.00347 17.9995 7.54531	3.90559 3.22481 7.96712	-2.88027 32.7582 8.73239	-3.39433 18.3559 4.8823	-3.09807 4.67439 10.4687	
0.497492 33.7732 8.81148	0.425714 36.1613 11.0545	0.430015 39.7468 11.6557	0.469154 43.3811 11.7381	0.508737 46.9723 11.1731	0.506996 56.0758 8.00153	1.14858 59.9652 4.92747	1.41514 52.6196 7.89487	6.83408 54.3824 7.61949	10.6014 43.6521 7.69462	12.1438 36.7374 2.73898	-0.830319 52.779 8.35355	-6.07345 55.0268 8.42668	-10.7816 45.2098 11.7131	-13.9873 37.3078 10.2882	3.92491 32.856 8.68754	4.01754 17.987 7.495	3.92131 3.21437 7.9825	-2.88891 32.7272 8.60662	-3.32227 18.2515 5.03134	-3.10566 4.31146 9.94123	
0.473844 33.748 8.71729	0.372594 36.138 10.957	0.366975 39.7234 11.559	0.40305 43.3577 11.644	0.447605 46.9493 11.0817	0.471768 56.0543 7.91474	1.12017 59.9484 4.84812	1.381 52.5982 7.81396	6.80221 54.3608 7.58532	10.59 43.6381 7.71367	12.2174 36.6896 2.83325	-0.868225 52.7572 8.25394	-6.11401 54.9996 8.29865	-10.867 45.2059 11.5899	-14.1032 37.3094 10.2036	3.90558 32.8432 8.62603	4.01838 17.9748 7.42791	3.92658 3.20478 7.99029	-2.90668 32.6894 8.48217	-3.25227 18.1368 5.2233	-3.12739 3.97539 9.45607	
0.434248 33.7245 8.61936	0.302364 36.1133 10.8588	0.285729 39.6977 11.4662	0.318881 43.332 11.5582	0.369372 46.9241 11.0007	0.423601 56.0321 7.84253	1.08366 59.9295 4.78261	1.33322 52.576 7.74682	6.75705 54.3366 7.57119	10.571 43.6241 7.76372	12.2933 36.639 2.96878	-0.919888 52.7349 8.16649	-6.16769 54.973 8.17833	-10.9605 45.1964 11.4627	-14.2261 37.3051 10.1162	3.87019 32.833 8.56053	4.0094 17.9668 7.33913	3.92663 3.2007 7.99754	-2.93974 32.6529 8.35169	-3.18826 18.026 5.43446	-3.16012 3.68703 9.02202	
0.363913 33.7133 8.50988	0.214463 36.0966 10.7541	0.187344 39.679 11.3728	0.216524 43.3128 11.4794	0.27275 46.9059 10.9287	0.357931 56.0178 7.78231	1.03439 59.9168 4.72801	1.26854 52.5618 7.69137	6.69851 54.3084 7.57636	10.5368 43.6062 7.84136	12.3695 36.5867 3.13841	-0.988608 52.7202 8.08897	-6.24132 54.9466 8.0678	-11.0699 45.1834 11.3394	-14.3624 37.2979 10.025	3.79992 32.8207 8.47706	3.98496 17.9573 7.22789	3.92525 3.19657 8.00036	-3.00813 32.6435 8.21184	-3.1387 17.9539 5.62039	-3.17364 3.50185 8.72107	
0.275092 33.7031 8.40485	0.110875 36.0807 10.6541	0.0741759 39.661 11.2843	0.0986851 43.2944 11.406	0.160386 46.8888 10.8646	0.277915 56.0063 7.7354	0.973639 59.9066 4.68717	1.18967 52.5505 7.64789	6.62589 54.2807 7.60147	10.4936 43.5911 7.93782	12.4466 36.5363 3.33731	-1.07153 52.708 8.02207	-6.328 54.925 7.96626	-11.1898 45.1686 11.209	-14.5093 37.2886 9.93012	3.71001 32.8058 8.39732	3.95673 17.9471 7.1034	3.92758 3.19364 8.00501	-3.09593 32.6389 8.07682	-3.10319 17.8996 5.78147	-3.12606 3.41941 8.74815	
0.188842 33.6897 8.31421	0.00510439 36.065 10.5643	-0.0428572 39.6437 11.2028	-0.0262391 43.2768 11.3361	0.0379122 46.8727 10.8051	0.182821 55.9971 7.69724	0.897137 59.8994 4.65585	1.09825 52.5422 7.61231	6.53867 54.2595 7.64214	10.4421 43.5857 8.05766	12.5224 36.4928 3.57303	-1.16708 52.6972 7.96176	-6.42692 54.9048 7.86742	-11.3246 45.1566 11.0805	-14.6638 37.2797 9.83389	3.62455 32.7955 8.3323	3.9239 17.9424 6.98716	3.92725 3.19688 8.01145	-3.17856 32.6227 7.95928	-3.08917 17.8492 5.89675	-3.08106 3.38129 8.92283	
0.0860046 33.6897 8.23694	-0.107779 36.0642 10.487	-0.165688 39.6417 11.1316	-0.157268 43.2745 11.2739	-0.0917317 46.8716 10.7511	0.0774534 56.0015 7.66096	0.812334 59.9059 4.62711	0.997397 52.5477 7.58	6.4416 54.2496 7.69246	10.3756 43.5905 8.18761	12.5943 36.4603 3.83015	-1.27178 52.6998 7.90498	-6.53644 54.894 7.77433	-11.4673 45.1477 10.9422	-14.8235 37.272 9.73455	3.51992 32.7893 8.27643	3.88437 17.9434 6.86847	3.92404 3.20703 8.01535	-3.28098 32.6289 7.86006	-3.11698 17.8299 5.99485	-3.07835 3.36266 9.02409	
-0.0305059 33.7027 8.17086	-0.223316 36.0769 10.4214	-0.287393 39.6534 11.0706	-0.286471 43.2859 11.2194	-0.223207 46.884 10.7027	-0.0384564 56.0181 7.62608	0.714184 59.9243 4.59891	0.887647 52.5659 7.54958	6.33489 54.2507 7.74314	10.305 43.6093 8.32506	12.6728 36.4406 4.11163	-1.3848 52.714 7.85277	-6.65446 54.8936 7.68472	-11.6175 45.1462 10.7985	-14.9906 37.2727 9.62425	3.3987 32.7854 8.22617	3.82994 17.9468 6.76149	3.91675 3.21931 8.01524	-3.40084 32.6587 7.77728	-3.16373 17.8379 6.10324	-3.08539 3.35159 9.03908	
-0.157168 33.7231 8.11568	-0.342546 36.0967 10.3675	-0.408571 39.6725 11.0203	-0.413353 43.3048 11.1732	-0.353292 46.9035 10.6607	-0.158838 56.041 7.59455	0.610153 59.9497 4.57472	0.773028 52.5903 7.52174	6.22189 54.2606 7.78306	10.2284 43.6393 8.47308	12.7379 36.4318 4.41067	-1.50189 52.7346 7.80771	-6.77367 54.9055 7.59767	-11.7724 45.1587 10.6558	-15.1647 37.2896 9.50752	3.26657 32.7862 8.17967	3.75934 17.9562 6.64779	3.90886 3.23949 8.01643	-3.53233 32.6987 7.71211	-3.21618 17.8617 6.20266	-3.09361 3.35047 9.01115	
-0.279675 33.7395 8.07179	-0.461139 36.1124 10.3246	-0.52889 39.688 10.9787	-0.5375 43.3203 11.1315	-0.479194 46.9195 10.6223	-0.274866 56.0606 7.56754	0.505417 59.9742 4.55702	0.661161 52.6109 7.49691	6.10789 54.2789 7.81226	10.1536 43.6809 8.6205	12.8015 36.4368 4.71378	-1.6157 52.7526 7.76841	-6.88408 54.9268 7.51333	-11.9255 45.1838 10.5127	-15.3388 37.3211 9.38294	3.13997 32.7883 8.1442	3.68265 17.9702 6.51786	3.9053 3.268 8.02583	-3.65798 32.7294 7.6587	-3.27808 17.8822 6.2681	-3.1096 3.35348 8.98197	
-0.396616 33.7451 8.03155	-0.576682 36.1163 10.2863	-0.648391 39.6918 10.9401	-0.661019 43.3242 11.0907	-0.601211 46.9239 10.5853	-0.381706 56.0696 7.54526	0.403473 59.9914 4.54671	0.555947 52.6203 7.47522	5.99746 54.2964 7.83443	10.0863 43.7247 8.7619	12.8676 36.4498 5.00837	-1.72256 52.7608 7.7332	-6.98316 54.9484 7.4354	-12.0787 45.2156 10.376	-15.5158 37.3624 9.25214	3.01986 32.7832 8.11201	3.60747 17.9837 6.339	3.90474 3.30494 8.04916	-3.77693 32.7459 7.60851	-3.35449 17.8909 6.31738	-3.11692 3.35078 8.96444	
-0.506141 33.7375 8.00111	-0.687368 36.1074 10.2571	-0.764903 39.6832 10.9084	-0.781281 43.3158 11.0545	-0.717745 46.9159 10.5525	-0.477511 56.0654 7.52574	0.30815 59.9978 4.54116	0.460346 52.6162 7.45747	5.89463 54.3073 7.85379	10.0344 43.7665 8.89846	12.9394 36.4673 5.28845	-1.81981 52.7565 7.70056	-7.07231 54.9582 7.36594	-12.2322 45.2449 10.2583	-15.6849 37.4008 9.11862	2.90737 32.7661 8.09248	3.53316 17.993 6.1229	3.9085 3.34783 8.08675	-3.88774 32.7479 7.56572	-3.4397 17.8851 6.37729	-3.12718 3.33501 8.96083	
-0.607496 33.7231 7.97168	-0.790242 36.0912 10.2295	-0.873176 39.6673 10.8787	-0.892557 43.3 11.0219	-0.825939 46.9005 10.5227	-0.566587 56.0524 7.50473	0.219363 59.9965 4.53578	0.372764 52.6035 7.44058	5.80016 54.3075 7.87414	9.99934 43.8013 9.02578	13.0185 36.4838 5.54905	-1.90913 52.7429 7.66732	-7.15486 54.9551 7.29759	-12.3819 45.2644 10.1449	-15.8572 37.4339 8.98068	2.80203 32.7393 8.07725	3.45175 17.9996 5.87838	3.90833 3.3997 8.13949	-3.99067 32.7464 7.52007	-3.51513 17.8745 6.4637	-3.12988 3.31202 8.96683	
-0.692523 33.7158 7.9397	-0.880688 36.0808 10.2003	-0.967439 39.6569 10.8494	-0.98835 43.2896 10.992	-0.92081 46.8902 10.4944	-0.648671 56.0435 7.48174	0.137265 59.9979 4.52639	0.294569 52.5956 7.42316	5.71755 54.3022 7.89999	9.97462 43.8302 9.147	13.1036 36.5007 5.79474	-1.98905 52.7327 7.63335	-7.23264 54.9442 7.23069	-12.5243 45.2768 10.0375	-16.026 37.4628 8.84223	2.71389 32.7231 8.06108	3.35457 18.0182 5.63793	3.89296 3.47586 8.2283	-4.07585 32.7484 7.46936	-3.57139 17.8675 6.56405	-3.13421 3.29176 8.97956	
-0.759034 33.7189 7.90751	-0.953912 36.0823 10.1692	-1.0418 39.6579 10.8209	-1.06292 43.2905 10.9669	-0.996971 46.8913 10.4704	-0.720166 56.0452 7.46007	0.0631326 60.0085 4.51598	0.229146 52.5989 7.40754	5.64842 54.304 7.92938	9.9577 43.8611 9.23924	13.2064 36.5263 6.01497	-2.05603 52.7321 7.60271	-7.30088 54.9348 7.16889	-12.6549 45.2892 9.93245	-16.1896 37.4951 8.70511	2.64552 32.7216 8.04283	3.25011 18.0511 5.41105	3.85655 3.57977 8.35909	-4.14155 32.7564 7.42167	-3.6076 17.8683 6.66255	-3.14064 3.27901 8.98888	
